pret,descriere,link
50,"Manualul Marthei - cum sa faci (aproape) totul, Martha Stewart",https://www.emag.ro/manualul-marthei-cum-sa-faci-aproape-totul-martha-stewart-9786060064619/pd/DC4HQDMBM/
50,"Pascal; Doctrina figurilor imaginaţiei, Jean Pierre Clero, Gérard Bras, 166 pagini",https://www.emag.ro/pascal-doctrina-figurilor-imaginatiei-jean-pierre-clero-gerard-bras-166-pagini-5009/pd/D9ZRG2MBM/
52,Leviathan de Thomas Hobbes [Paperback] 27/07/18,https://www.emag.ro/leviathan-de-thomas-hobbes-paperback-27-07-18-9780486821535/pd/DDJNYMMBM/
52,After Virtue de Jon W. Thompson,https://www.emag.ro/after-virtue-de-jon-w-thompson-9781912127795/pd/DK8K8BMBM/
46,The Old Is Dying and the New Cannot Be Born de Nancy Fraser,https://www.emag.ro/the-old-is-dying-and-the-new-cannot-be-born-de-nancy-fraser-9781788732727/pd/DX7J2QBBM/
48,"Deontologie academica si etica aplicata - George Colang, ed 2021",https://www.emag.ro/deontologie-academica-si-etica-aplicata-george-colang-ed-2021-9786064904720/pd/DTBP8NMBM/
44,Apocalipsa dupa Sile - Dinu D Nica,https://www.emag.ro/apocalipsa-dupa-sile-dinu-d-nica-9786066644983/pd/D777H2BBM/
49,Guide for the Perplexed,https://www.emag.ro/guide-for-the-perplexed-9780099480211/pd/EQF7MHBBM/
49,"Self Reliance, Ralph Waldo Emerson",https://www.emag.ro/self-reliance-ralph-waldo-emerson-9781453621738/pd/DV504HBBM/
54,"Nomadland - Jessica Bruder, ed 2020",https://www.emag.ro/nomadland-jessica-bruder-ed-2020-9781800750302/pd/DVB75HMBM/
54,Martin Buber's I and Thou,https://www.emag.ro/martin-buber-s-i-and-thou-brt9781912453610/pd/DQCR5LBBM/
56,"Entitled - Kate Manne, ed 2021",https://www.emag.ro/entitled-kate-manne-ed-2021-9780141990743/pd/D2FBWHMBM/
56,"Godless Gospel - Julian Baggini, ed 2021",https://www.emag.ro/godless-gospel-julian-baggini-ed-2021-9781783782321/pd/DP5K2XMBM/
50,"Dreptul la informatie, intre garantii si limitari - Alina V. Popescu",https://www.emag.ro/dreptul-la-informatie-intre-garantii-si-limitari-alina-v-popescu-cie978-606-594-801-3/pd/DMGQHDMBM/
50,"Logica, argumentare si retorica: De la ratiunea teoretica la ratiunea practica in discursul public, Tomita Ciulei, 268 pagini",https://www.emag.ro/logica-argumentare-si-retorica-de-la-ratiunea-teoretica-la-ratiunea-practica-in-discursul-public-tomita-ciulei-268-pagini-3791/pd/D4148GBBM/
50,"Esoterism masonic si religios, Remus Gagiu, 222 pagini",https://www.emag.ro/esoterism-masonic-si-religios-remus-gagiu-222-pagini-5368/pd/DS148GBBM/
52,"Umanism, transumanism, postumanism; Perspective filosofice, Loredana Vlad, 338 pagini",https://www.emag.ro/umanism-transumanism-postumanism-perspective-filosofice-loredana-vlad-338-pagini-5559/pd/DPZRG2MBM/
52,"Ipostaze ale simbolului in lumea traditionala, Daniel Cojanu, 268 pagini",https://www.emag.ro/ipostaze-ale-simbolului-in-lumea-traditionala-daniel-cojanu-268-pagini-5429/pd/DR148GBBM/
46,The Pocket Book of Kindness de Anne Moreland,https://www.emag.ro/the-pocket-book-of-kindness-de-anne-moreland-9781788287463/pd/DD6VYQBBM/
46,"Self Reliance, Ralph Waldo Emerson (Author)",https://www.emag.ro/self-reliance-ralph-waldo-emerson-author-9781539526384/pd/DVFR69BBM/
48,"Political Correctness Gone Mad?, Jordan B. Peterson, Stephen Fry",https://www.emag.ro/political-correctness-gone-mad-jordan-b-peterson-stephen-fry-9781786076045/pd/DLW693MBM/
48,"Dialectica negativa - Theodor Adorno, ed 2019",https://www.emag.ro/dialectica-negativa-theodor-adorno-ed-2019-9786069039076/pd/D02RZGBBM/
44,Omul. O aventura genetica - Spencer Wells,https://www.emag.ro/omul-o-aventura-genetica-spencer-wells-6420620002583/pd/D4HMP7BBM/
44,"Maiorescianismul, o mostenire cu bucluc - Alexandru Dobrescu",https://www.emag.ro/maiorescianismul-o-mostenire-cu-bucluc-alexandru-dobrescu-eik978-606-711-606-9/pd/DGKDWNBBM/
45,Meditatie la medicina biblica - Dr. Pavel Chirila,https://www.emag.ro/meditatie-la-medicina-biblica-dr-pavel-chirila-chr-2809/pd/D5PG39MBM/
49,"As a Man Thinks, James Allen (Author)",https://www.emag.ro/as-a-man-thinks-james-allen-author-9781536968170/pd/DQY89FBBM/
49,Presocratic Philosophy: A Very Short Introduction de Catherine Osborne,https://www.emag.ro/presocratic-philosophy-a-very-short-introduction-de-catherine-osborne-9780192840943/pd/D067VSBBM/
54,Beauty: A Very Short Introduction de Roger Scruton,https://www.emag.ro/beauty-a-very-short-introduction-de-roger-scruton-9780199229758/pd/DWZMQLBBM/
54,"Storia della filosofia greca e romana 6, Giovanni Reale",https://www.emag.ro/storia-della-filosofia-greca-e-romana-6-giovanni-reale-9788845211331/pd/DRWRZ2MBM/
56,"Homo economicus si competitorii sai. O perspectiva trans-disciplinara asupra antropologiei economice, Sergiu Balan",https://www.emag.ro/homo-economicus-si-competitorii-sai-o-perspectiva-trans-disciplinara-asupra-antropologiei-economice-sergiu-balan-9786063401435/pd/D56Y3XMBM/
56,"Costuri sociale ale migratiei externe din Romania, Daniela Petronela FERARU, 236 pagini",https://www.emag.ro/costuri-sociale-ale-migratiei-externe-din-romania-daniela-petronela-feraru-236-pagini-5436/pd/DXHFSDMBM/
50,"Appreciative Ethics, Antonio Sandu, 300 pagini",https://www.emag.ro/appreciative-ethics-antonio-sandu-300-pagini-3135/pd/D65BZWBBM/
50,Existenta si cunoastere. Bertrand Russell intre idealism si realism,https://www.emag.ro/existenta-si-cunoastere-bertrand-russell-intre-idealism-si-realism-4408/pd/DC3T18BBM/
50,"Neuro - Piratii , Reflectii despre ingineria sociala - Lucien Cerise",https://www.emag.ro/neuro-piratii-reflectii-despre-ingineria-sociala-lucien-cerise-54/pd/DN0DWQBBM/
52,"Lettere a Lucilio, Seneca",https://www.emag.ro/lettere-a-lucilio-seneca-9788818025897/pd/D9X06DMBM/
52,"Politiques, Aristotel",https://www.emag.ro/politiques-aristotel-9782080704900/pd/DJX06DMBM/
52,Psihosociologia comunitatii - Tudor Pitulac,https://www.emag.ro/psihosociologia-comunitatii-tudor-pitulac-ine978-973-611-608-7/pd/DMDZ1MBBM/
46,No Shame - Anne Cassidy,https://www.emag.ro/no-shame-anne-cassidy-9781471406782/pd/D2HD90BBM/
46,Obsolescenta omului. Volumul II - Gunther Anders,https://www.emag.ro/obsolescenta-omului-volumul-ii-gunther-anders-9786068437651/pd/DJ9P82BBM/
46,"Ingeniero Estudia Ciencias Ocultas: Y Comparte Su Experiencia, Cesar Ochoa (Author)",https://www.emag.ro/ingeniero-estudia-ciencias-ocultas-y-comparte-su-experiencia-cesar-ochoa-author-9781542787536/pd/DYJ64FBBM/
48,"Defense Against the Psychopath: A Brief Introduction to Human Predators, MR Stefan H. Verstappen (Author)",https://www.emag.ro/defense-against-the-psychopath-a-brief-introduction-to-human-predators-mr-stefan-h-verstappen-author-9780986951527/pd/DNTKN9BBM/
48,"Language and Myth, Ernst Cassirer",https://www.emag.ro/language-and-myth-ernst-cassirer-9780486200514/pd/DLG19HBBM/
45,"Parazitul - Michel Serres, ed 2021",https://www.emag.ro/parazitul-michel-serres-ed-2021-9786069028476/pd/DP84HHMBM/
45,"Existentialismul astazi, Stefan Bolea",https://www.emag.ro/existentialismul-astazi-stefan-bolea-9786064900593/pd/D18Y3XMBM/
49,Aristotle: A Very Short Introduction,https://www.emag.ro/aristotle-a-very-short-introduction-9780192854087/pd/DM3TR2BBM/
49,"Supervizarea si dezvoltarea profesionala a asistentilor sociali, Ana Frunza, 156 pagini",https://www.emag.ro/supervizarea-si-dezvoltarea-profesionala-a-asistentilor-sociali-ana-frunza-156-pagini-4446/pd/D5S7G8BBM/
54,"Dialoguri de Duminica.O Introducere in Categoriile Vietii - Andrei Plesu,Gabriel Liiceanu",https://www.emag.ro/dialoguri-de-duminica-o-introducere-in-categoriile-vietii-andrei-plesu-gabriel-liiceanu-9789735055981/pd/D8S6F7BBM/
56,"Dinamica fenomenului religios si modernizarea rurala, Roxana Magdalena Necula, 204 pagini",https://www.emag.ro/dinamica-fenomenului-religios-si-modernizarea-rurala-roxana-magdalena-necula-204-pagini-3975/pd/D55LVWBBM/
56,"Catre o noua expertiza etica. Deconstruind valorile etice, Ana Frunza, 268 pagini",https://www.emag.ro/catre-o-noua-expertiza-etica-deconstruind-valorile-etice-ana-frunza-268-pagini-4255/pd/DRS7G8BBM/
56,"How to Fight Anti-Semitism - Bari Weiss, ed 2021",https://www.emag.ro/how-to-fight-anti-semitism-bari-weiss-ed-2021-9780141992136/pd/DSZKBKMBM/
50,"Averno - Louise Gluck, ed 2021",https://www.emag.ro/averno-louise-gluck-ed-2021-9780241526002/pd/DFMJ4PMBM/
50,Why We Hate Cheap Things and Other Money-Related Essays de The School of Life,https://www.emag.ro/why-we-hate-cheap-things-and-other-money-related-essays-de-the-school-of-life-9780995573635/pd/DYBJ2QBBM/
50,How to Read Ancient Philosophy de Miriam Leonard,https://www.emag.ro/how-to-read-ancient-philosophy-de-miriam-leonard-9781862079977/pd/DWN82QBBM/
52,Trilogia valorilor - Lucian Blaga,https://www.emag.ro/trilogia-valorilor-lucian-blaga-hum978-973-50-4395-7/pd/DZ6GRBBBM/
53,"L'utilitarisme - John Stuart Mill, ed 2018",https://www.emag.ro/l-utilitarisme-john-stuart-mill-ed-2018-9782081428447/pd/DHBBF7MBM/
53,"Tractatus Logico-Philosophicus, Ludwig Wittgenstein (Author)",https://www.emag.ro/tractatus-logico-philosophicus-ludwig-wittgenstein-author-9781502551382/pd/DSVD4HBBM/
46,"Beyond Good and Evil, Friedrich Nietzsche (Author)",https://www.emag.ro/beyond-good-and-evil-friedrich-nietzsche-author-9781539535409/pd/D2QDZFBBM/
48,"Actul de imagine - Horst Bredekamp, ed 2018",https://www.emag.ro/actul-de-imagine-horst-bredekamp-ed-2018-9786068437989/pd/D13T18BBM/
48,Sfarsitul istoriei si ultimul Om - Francis Fukuyama,https://www.emag.ro/sfarsitul-istoriei-si-ultimul-om-francis-fukuyama-9789739131339/pd/DD7MXDBBM/
45,"The Nicomachean Ethics, Aristotle",https://www.emag.ro/the-nicomachean-ethics-aristotle-9780140449495/pd/DC8BL3MBM/
45,"Lecturi interdisciplinare ale formelor istorice si contemporane de propaganda - Ligia Tomoiaga, Anamaria Falaus",https://www.emag.ro/lecturi-interdisciplinare-ale-formelor-istorice-si-contemporane-de-propaganda-ligia-tomoiaga-anamaria-falaus-ekn-979/pd/D8VBPXMBM/
45,"Despre fericire, Wladyslaw Tatarkiewicz",https://www.emag.ro/despre-fericire-wladyslaw-tatarkiewicz-9786064900852/pd/DRD93XMBM/
49,"Truth - Tom Phillips, ed 2020",https://www.emag.ro/truth-tom-phillips-ed-2020-9781472263209/pd/DKTJ43MBM/
49,"Our Malady - Timothy Snyder, ed 2020",https://www.emag.ro/our-malady-timothy-snyder-ed-2020-9781847926661/pd/DN09C2MBM/
54,Tragicul. O fenomenologie a limitei si depasirii - Gabriel Liiceanu,https://www.emag.ro/tragicul-o-fenomenologie-a-limitei-si-depasirii-gabriel-liiceanu-5948353006988/pd/D6JWQBBBM/
54,Husserl si promisiunea timpului. Subiectivitatea in fenomenologia transcendentala - Nicolas De Warren,https://www.emag.ro/husserl-si-promisiunea-timpului-subiectivitatea-in-fenomenologia-transcendentala-nicolas-de-warren-122923/pd/DQJFJKMBM/
56,"What We Really Do All Day: Insights from the Centre for Time Use Research, Jonathan Gershuny, Oriel Sullivan",https://www.emag.ro/what-we-really-do-all-day-insights-from-the-centre-for-time-use-research-jonathan-gershuny-oriel-sullivan-9780241285565/pd/DCW693MBM/
56,"Martin Heidegger. Adevarul despre „Caietele negre” - Friedrich-Wilhelm von Herrmann, Francesco Alfieri",https://www.emag.ro/martin-heidegger-adevarul-despre-caietele-negre-friedrich-wilhelm-von-herrmann-francesco-alfieri-mh/pd/DTP24TMBM/
50,The Analects de Confucius,https://www.emag.ro/the-analects-de-confucius-9781788287814/pd/D4N9YQBBM/
50,"Like A Thief In Broad Daylight - Slavoj Zizek, ed 2019",https://www.emag.ro/like-a-thief-in-broad-daylight-slavoj-zizek-ed-2019-9780141989198/pd/DRJ9R8BBM/
53,"Meditations, Marcus Aurelius (Author)",https://www.emag.ro/meditations-marcus-aurelius-author-9781515208563/pd/DJ9Y4HBBM/
53,Critias & Timaeus de Plato,https://www.emag.ro/critias-timaeus-de-plato-9781505227574/pd/DSDYMMMBM/
46,"Schimbari identitare in lumea migratiei internationale, Viorica-Cristina Cormos",https://www.emag.ro/schimbari-identitare-in-lumea-migratiei-internationale-viorica-cristina-cormos-9789731664118/pd/DFS1SXMBM/
48,"As a Man Thinketh, James Allen (Author)",https://www.emag.ro/as-a-man-thinketh-james-allen-author-9781542391764/pd/DG1J69BBM/
45,Ultimul Schelling - Dorin Stefanescu,https://www.emag.ro/ultimul-schelling-dorin-stefanescu-ekn-1124/pd/DVTZH9MBM/
49,"How the World Thinks - Julian Baggini, ed 2019",https://www.emag.ro/how-the-world-thinks-julian-baggini-ed-2019-9781783782307/pd/DD4468BBM/
54,"Cartile profetice. Vala, sau Cei patru Zoa - William Blake",https://www.emag.ro/cartile-profetice-vala-sau-cei-patru-zoa-william-blake-ine973-611-442-2/pd/EQB550BBM/
56,Hercule scos din minti. Hercule pe muntele Oeta (editie bilingva),https://www.emag.ro/hercule-scos-din-minti-hercule-pe-muntele-oeta-editie-bilingva-9786068847290/pd/D95RB5BBM/
50,Raising the Skirt: The Unsung Power of the Vagina - Catherine Blackledge,https://www.emag.ro/raising-the-skirt-the-unsung-power-of-the-vagina-catherine-blackledge-9781474615839/pd/DYN9JMMBM/
53,Hallucinations,https://www.emag.ro/hallucinations-9781447208266/pd/DV9X9BBBM/
39,Modelul Social Romanesc - Mircea Geoana,https://www.emag.ro/modelul-social-romanesc-mircea-geoana-eco973-709-410-0/pd/EWY250BBM/
46,"Societate, organizare si lupta nationala la romanii americani (1914-1920) - Constantin Stan",https://www.emag.ro/societate-organizare-si-lupta-nationala-la-romanii-americani-1914-1920-constantin-stan-9789735969608/pd/DTJMTMBBM/
48,Anul 1600 - Dan Gabriel Simbotin,https://www.emag.ro/anul-1600-dan-gabriel-simbotin-ine978-606-24-0141-2/pd/DMTMQ3BBM/
48,Death by Stupidity,https://www.emag.ro/death-by-stupidity-brt9781853759710/pd/DHPP8LBBM/
45,Practica filosofica - Lou Marinoff,https://www.emag.ro/practica-filosofica-lou-marinoff-ekn-641/pd/DLYZSXMBM/
38,Theoria,https://www.emag.ro/theoria-978-606-92564-3-5/pd/DKR64KBBM/
49,"Case Against Reality - Donald D. Hoffman, ed 2020",https://www.emag.ro/case-against-reality-donald-d-hoffman-ed-2020-9780141983417/pd/DT89G3MBM/
49,"Superior - Angela Saini, ed 2020",https://www.emag.ro/superior-angela-saini-ed-2020-9780008293864/pd/DN8N32MBM/
55,"Four Horsemen - Richard Dawkins, Sam HarrisDaniel, C. Dennett, Christopher Hitchens, ed 2019",https://www.emag.ro/four-horsemen-richard-dawkins-sam-harrisdaniel-c-dennett-christopher-hitchens-ed-2019-9780593080399/pd/DF7SKDMBM/
55,"L'occidentalisation du monde, Serge Latouche",https://www.emag.ro/l-occidentalisation-du-monde-serge-latouche-9782707145918/pd/DLCBJ3MBM/
56,"What Has Life Taught You? - Zoe Sallis, ed 2020",https://www.emag.ro/what-has-life-taught-you-zoe-sallis-ed-2020-9781786783509/pd/DMY78BMBM/
56,"Sapte zile in Tara Silvaniei. Un exercitiu de antropologie culturala, Camelia Burghele",https://www.emag.ro/sapte-zile-in-tara-silvaniei-un-exercitiu-de-antropologie-culturala-camelia-burghele-9789738920750/pd/DHTS50MBM/
50,"Genesis - Edward O. Wilson, ed 2020",https://www.emag.ro/genesis-edward-o-wilson-ed-2020-9780141990231/pd/D9K7ZBMBM/
53,Metaphysics: A Very Short Introduction de Stephen Mumford,https://www.emag.ro/metaphysics-a-very-short-introduction-de-stephen-mumford-9780199657124/pd/D7QMQLBBM/
37,"Mormintele tac - Doina Magheti,Johann Steiner",https://www.emag.ro/mormintele-tac-doina-magheti-johann-steiner-9789734669196/pd/D55630BBM/
41,Despre Arta Vietii - Hermann Keyserling,https://www.emag.ro/despre-arta-vietii-hermann-keyserling-62/pd/DP7095BBM/
36,Constantin Brancoveanu in cronici de epoca,https://www.emag.ro/constantin-brancoveanu-in-cronici-de-epoca-9786067411225/pd/DX95BMBBM/
39,Dialectica existentei - Mihai Uta,https://www.emag.ro/dialectica-existentei-mihai-uta-aiu973-562-068-1/pd/EXN150BBM/
39,Persoanele varstnice - Diana-Cristina Bodi,https://www.emag.ro/persoanele-varstnice-diana-cristina-bodi-ine978-606-24-0199-3/pd/DYZWNFBBM/
39,Influenta invizibila - Jonah Berger,https://www.emag.ro/influenta-invizibila-jonah-berger-978-606-722-233-3/pd/D0PJS7BBM/
43,"The Book of Tea, Kakuzo Okakura",https://www.emag.ro/the-book-of-tea-kakuzo-okakura-9780486200705/pd/DSCR79BBM/
46,Visul lui Scipio. Somnivm Scipionis - Marcus Tullius Cicero,https://www.emag.ro/visul-lui-scipio-somnivm-scipionis-marcus-tullius-cicero-ine978-606-24-0031-6/pd/D4PY72BBM/
46,"Adevar, Hector MacDonald",https://www.emag.ro/adevar-hector-macdonald-9786067224313/pd/DM16HKMBM/
48,"Voice of Our Ancestors, Wulf Sorensen (Author)",https://www.emag.ro/voice-of-our-ancestors-wulf-sorensen-author-9781523411047/pd/DQ904HBBM/
48,Meditations - Marcus Aurelius,https://www.emag.ro/meditations-marcus-aurelius-9780140449334/pd/D1Z7KDBBM/
45,"Criza constiintei religioase - Dorin Stefanescu, ed 2019",https://www.emag.ro/criza-constiintei-religioase-dorin-stefanescu-ed-2019-9786064900104/pd/DLGGZ6BBM/
38,"Fundamental Principles of the Metaphysics of Morals, Immanuel Kant",https://www.emag.ro/fundamental-principles-of-the-metaphysics-of-morals-immanuel-kant-9780486443096/pd/DSL94HBBM/
49,Greek and Roman Political Ideas,https://www.emag.ro/greek-and-roman-political-ideas-9780141976150/pd/D95KLBBBM/
49,Art of Losing Control: A Philosopher's Search for Ecstatic Experience - Jules Evans,https://www.emag.ro/art-of-losing-control-a-philosopher-s-search-for-ecstatic-experience-jules-evans-9781782118787/pd/DZ31JMMBM/
55,"The Traveller's Guide to Classical Philosophy - John Gaskin, ed 2019",https://www.emag.ro/the-traveller-s-guide-to-classical-philosophy-john-gaskin-ed-2019-9780500294734/pd/DXCTF8BBM/
55,"Doing Research - Gary Thomas, ed 2017",https://www.emag.ro/doing-research-gary-thomas-ed-2017-9781137605917/pd/D7Z51KMBM/
56,"Human Trafficking : Secularization and Public Policy Intervention, Nicu Gavriluta",https://www.emag.ro/human-trafficking-secularization-and-public-policy-intervention-nicu-gavriluta-9786062400118/pd/D0Q3LNMBM/
50,The Origins of Totalitarianism - Arendt Hannah,https://www.emag.ro/the-origins-of-totalitarianism-arendt-hannah-9780241316757/pd/DVVL4DBBM/
53,"Another Now - Yanis Varoufakis, ed 2021",https://www.emag.ro/another-now-yanis-varoufakis-ed-2021-9781529110630/pd/DC0Z5PMBM/
37,Dezvoltarea copilului si educatia timpurie - Liliana Stan (coord.) et al.,https://www.emag.ro/dezvoltarea-copilului-si-educatia-timpurie-liliana-stan-coord-et-al-9789734656691/pd/D46N23BBM/
37,Profetul si oglinda fermecata. Despre imaginatie si profetie in Calauza ratacitilor de Moise Mainonide - Madeea Axinciuc,https://www.emag.ro/profetul-si-oglinda-fermecata-despre-imaginatie-si-profetie-in-calauza-ratacitilor-de-moise-mainonide-madeea-axinciuc-9789734666102/pd/D08LG7BBM/
41,"Istoria Academiei de stiinte din Romania 1935-1948 vol.1 - Ioan Scurtu, Corneliu Mihail Lungu",https://www.emag.ro/istoria-academiei-de-stiinte-din-romania-1935-1948-vol-1-ioan-scurtu-corneliu-mihail-lungu-rao978-606-609-681-2/pd/DC5GRBBBM/
41,"Mesajul, continut si relatie - Laurentiu Soitu",https://www.emag.ro/mesajul-continut-si-relatie-laurentiu-soitu-ine978-606-24-0054-5/pd/DT74ZBBBM/
36,Pragmatismul reflexiv - Andrei Marga,https://www.emag.ro/pragmatismul-reflexiv-andrei-marga-com978-606-680-014-3/pd/D3VW13BBM/
36,"Mitul contraculturii. Rebelii, consumul si capitalismul - Joseph Health & Andrew Potter",https://www.emag.ro/mitul-contraculturii-rebelii-consumul-si-capitalismul-joseph-health-andrew-potter-9789737112903/pd/D8GTRBBBM/
35,"Timp si eternitate in filosofia greaca si in gandirea patristica, Veronica Anton",https://www.emag.ro/timp-si-eternitate-in-filosofia-greaca-si-in-gandirea-patristica-veronica-anton-978-606-666-731-9/pd/DZP92LBBM/
34,"Cioran. O mitologie a nedesavarsirilor, Eugen Simion",https://www.emag.ro/cioran-o-mitologie-a-nedesavarsirilor-eugen-simion-9786060570868/pd/D57M2KMBM/
39,Cei mai destepti copii din lume - Amanda Ripley,https://www.emag.ro/cei-mai-destepti-copii-din-lume-amanda-ripley-9786067222135/pd/D4HNG2BBM/
43,"Discourse on Metaphysics and the Monadology, G.W. Leibniz",https://www.emag.ro/discourse-on-metaphysics-and-the-monadology-g-w-leibniz-9780486443102/pd/DNQDZ7BBM/
46,Al 3-lea cimpanzeu - Jared Diamond,https://www.emag.ro/al-3-lea-cimpanzeu-jared-diamond-9786065871465/pd/DJJGQYBBM/
48,Discurs viu: Diatribe - Cartea I - Epictet,https://www.emag.ro/discurs-viu-diatribe-cartea-i-epictet-snk978-606-93745-9-7/pd/DJMRLCBBM/
45,"Complete Essays - Francis Bacon, ed 2008",https://www.emag.ro/complete-essays-francis-bacon-ed-2008-9780486454436/pd/DKMYWDMBM/
45,"Que la crise s'aggrave, François Partant",https://www.emag.ro/que-la-crise-s-aggrave-francois-partant-9782841900831/pd/DT6F03MBM/
38,"Testosteron Rex. Mituri despre sex, stiinta si societate - Cordelia Fine",https://www.emag.ro/testosteron-rex-mituri-despre-sex-stiinta-si-societate-cordelia-fine-cve978-606-44-0626-2/pd/DGZ4S7MBM/
38,Homo ludens ed. 2012 - Johan Huizinga,https://www.emag.ro/homo-ludens-ed-2012-johan-huizinga-hum978-973-50-3480-1/pd/ENX160BBM/
39,"Intrezariri - Marius Cucu, ed 2021",https://www.emag.ro/intrezariri-marius-cucu-ed-2021-9786062403089/pd/D2N5R0MBM/
49,"Istoria Opticii in Antichitate,vol 1 COnceptia Filosofica,Editura Emia,Liviu Arici",https://www.emag.ro/istoria-opticii-in-antichitate-vol-1-conceptia-filosofica-editura-emia-liviu-arici-ee-41/pd/DG7R3DMBM/
49,"Experienta estetica - Jean-Marie Schaeffer, ed 2021",https://www.emag.ro/experienta-estetica-jean-marie-schaeffer-ed-2021-9786060232964/pd/DN5K2XMBM/
55,"Blueprint - Nicholas A. Christakis, ed 2020",https://www.emag.ro/blueprint-nicholas-a-christakis-ed-2020-9780316497176/pd/D7QHBDMBM/
55,"The Flip - Jeffrey J. Kripal, ed 2020",https://www.emag.ro/the-flip-jeffrey-j-kripal-ed-2020-9780141992563/pd/DYQHBDMBM/
57,"Mircea Eliade-nodurile si semnele prozei, Eugen Simion",https://www.emag.ro/mircea-eliade-nodurile-si-semnele-prozei-eugen-simion-9786060570189/pd/D67M2KMBM/
50,Remarkable Life of the Skin: An intimate journey across our surface - Monty Lyman,https://www.emag.ro/remarkable-life-of-the-skin-an-intimate-journey-across-our-surface-monty-lyman-9781784163525/pd/DKZQFMMBM/
53,Tao of Pooh,https://www.emag.ro/tao-of-pooh-9781405204262/pd/E0PJ80BBM/
37,"Statul actual, Andrei Marga",https://www.emag.ro/statul-actual-andrei-marga-9789737288073/pd/DSMJJKMBM/
41,Formele fara fond - Constantin Schifirnet,https://www.emag.ro/formele-fara-fond-constantin-schifirnet-9789737111272/pd/DTKGG9BBM/
36,Critica si criza - Reinhart Koselleck,https://www.emag.ro/critica-si-criza-reinhart-koselleck-9786068437187/pd/DRBNZMBBM/
35,Valoare de nimic - Raj Patel,https://www.emag.ro/valoare-de-nimic-raj-patel-9786068847085/pd/DJDDRXBBM/
34,Nietzsche si Marea Amiaza - Aura Christi,https://www.emag.ro/nietzsche-si-marea-amiaza-aura-christi-9786068260013/pd/D9G222BBM/
34,Cioran si utopia tinerei generatii - Mara Magda Maftei,https://www.emag.ro/cioran-si-utopia-tinerei-generatii-mara-magda-maftei-9786069268490/pd/DQK722BBM/
39,"Puncte cardinale in haos, Nichifor Crainic, Editura Floare Alba de Colt",https://www.emag.ro/puncte-cardinale-in-haos-nichifor-crainic-editura-floare-alba-de-colt-fa-1051/pd/DW3N9VBBM/
39,O Teza de Doctorat la Dumnezeu:Exercitii de Gandire - Alexandru Dragomir,https://www.emag.ro/o-teza-de-doctorat-la-dumnezeu-exercitii-de-gandire-alexandru-dragomir-9789735054854/pd/D15ZM7BBM/
43,Mitologii nominale in proza lui Mircea Eliade - Monica Bors,https://www.emag.ro/mitologii-nominale-in-proza-lui-mircea-eliade-monica-bors-ine978-606-24-0144-3/pd/DTTMQ3BBM/
43,"Beyond Good and Evil: Prelude to a Philosophy of the Future, Friedrich Wilhelm Nietzsche",https://www.emag.ro/beyond-good-and-evil-prelude-to-a-philosophy-of-the-future-friedrich-wilhelm-nietzsche-9780486298689/pd/DJ60GKBBM/
46,Beyond Good and Evil de Friedrich Nietzsche,https://www.emag.ro/beyond-good-and-evil-de-friedrich-nietzsche-9780199537075/pd/DWLMQLBBM/
46,Trilogia culturii - Lucian Blaga,https://www.emag.ro/trilogia-culturii-lucian-blaga-9789735060688/pd/DNSD2JBBM/
48,Dictionar de terminologie sociolingvistica - Cristina Ungureanu,https://www.emag.ro/dictionar-de-terminologie-sociolingvistica-cristina-ungureanu-ine978-606-24-0195-5/pd/DFY30FBBM/
48,"Arte poetice in arta plastica a secolului 20 - Liliana Mercioiu Popa, ed 2008",https://www.emag.ro/arte-poetice-in-arta-plastica-a-secolului-20-liliana-mercioiu-popa-ed-2008-9789736028700/pd/DQZ86MMBM/
45,Scriitorul si lumea - Irina Petras,https://www.emag.ro/scriitorul-si-lumea-irina-petras-sac978-606-797-700-4/pd/DRH0Z0MBM/
45,Triburi si sate din sud-estul Europei - Paul H. Stahl,https://www.emag.ro/triburi-si-sate-din-sud-estul-europei-paul-h-stahl-pai978-606-748-242-3/pd/DWY4JCBBM/
39,Fenomenologia existentiala a secretului - Istvan Kiraly V.,https://www.emag.ro/fenomenologia-existentiala-a-secretului-istvan-kiraly-v-ekn-594/pd/DM8C1XMBM/
49,"Proprietes privees - Lionel Shriver, ed 2021",https://www.emag.ro/proprietes-privees-lionel-shriver-ed-2021-9782266312844/pd/D6VLYXMBM/
55,"Asistenta sociala - Doru Buzducea, ed 2016",https://www.emag.ro/asistenta-sociala-doru-buzducea-ed-2016-9786067103205/pd/DKZBD7MBM/
57,"Cafe Europa Revisited - Slavenka Drakulic, ed 2021",https://www.emag.ro/cafe-europa-revisited-slavenka-drakulic-ed-2021-9780143134176/pd/D6ZKBKMBM/
50,"Interpretari la Platon, Constantin Noica",https://www.emag.ro/interpretari-la-platon-constantin-noica-9789735063689/pd/DR6ZNGBBM/
53,On Democracy,https://www.emag.ro/on-democracy-9780300194463/pd/D7X5DYBBM/
38,"BUCOVINA in relatari de epoca, Liviu Papuc",https://www.emag.ro/bucovina-in-relatari-de-epoca-liviu-papuc-9789731796147/pd/D4S1SXMBM/
41,Gramatica practica a limbii romane 2008 - Stefania Popescu,https://www.emag.ro/gramatica-practica-a-limbii-romane-2008-stefania-popescu-ted973-8007-00-3/pd/EVHF50BBM/
