pret,descriere,link
15999,"Placa video Gainward GeForce® RTX™ 3090 Phoenix, 24GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-gainward-geforcer-rtxtm-3090-phoenix-24gb-gddr6x-384-bit-471056224-1976/pd/D0PNJ7MBM/
8999,"Placa video Gainward GeForce® RTX™ 3070 Phoenix ""GS"", 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gainward-geforcer-rtxtm-3070-phoenix-gs-8gb-gddr6-256-bit-471056224-2096/pd/DVMTD7MBM/
2749,"Placa video PNY RTX™ A2000, 6GB GDDR6, 192-bit",https://www.emag.ro/placa-video-pny-rtxtm-a2000-6gb-gddr6-192-bit-vcnrtxa2000-sb/pd/DTSYZXMBM/
4699,"Placa video Sapphire Radeon™ RX 6700 XT PULSE OC, 12GB GDDR6, 192-bit",https://www.emag.ro/placa-video-sapphire-radeontm-rx-6700-xt-pulse-oc-12gb-gddr6-192-bit-11306-05-20g/pd/D5S35XMBM/
6399,"Placa video MSI GeForce® RTX™ 3080 VENTUS 3X PLUS OC LHR, 10GB GDDR6X, 320-bit",https://www.emag.ro/placa-video-msi-geforcer-rtxtm-3080-ventus-3x-plus-oc-lhr-10gb-gddr6x-320-bit-rtx-3080-ventus-3x-plus-10g-oc-lhr/pd/DC519XMBM/
873,"Placa video PNY NVIDIA Quadro P400 DVI, 2GB, GDDR5, 64 bit, DVI adapter",https://www.emag.ro/placa-video-pny-nvidia-quadro-p400-dvi-2gb-gddr5-64-bit-dvi-adapter-pny-vcqp400dviv2-pb/pd/DPN6P3MBM/
10556,"Placa video ASRock Radeon™ RX 6900 XT OC Formula, 16GB GDDR6, 256-bit",https://www.emag.ro/placa-video-asrock-radeontm-rx-6900-xt-oc-formula-16gb-gddr6-256-bit-rx6900xt-ocf-16g/pd/D3QPKNMBM/
1415,"Placa video PNY NVIDIA Quadro P400 DVI, 2GB GDDR5 (64 Bit), 3x miniDP (4x mDP to DVI-D), LP",https://www.emag.ro/placa-video-pny-nvidia-quadro-p400-dvi-2gb-gddr5-64-bit-3x-minidp-4x-mdp-to-dvi-d-lp-vcqp400dvi-pb/pd/DP8C5VBBM/
3949,"Placa video Gigabyte AORUS GeForce® RTX™ 3060 ELITE, 12GB GDDR6, 192-bit",https://www.emag.ro/placa-video-gigabyte-aorus-geforcer-rtxtm-3060-elite-12gb-gddr6-192-bit-gv-n3060aorus-e-12gd/pd/DKMCQTMBM/
5820,"Placa video ASUS TUF Gaming GeForce® RTX™ 3060 Ti OC V2 LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-asus-tuf-gaming-geforcer-rtxtm-3060-ti-oc-v2-lhr-8gb-gddr6-256-bit-tuf-rtx3060ti-o8g-v2-gaming/pd/DG3GFHMBM/
1849,"Placa video ASUS Phoenix GeForce® 1660, 6GB GDDR5, 192-bit",https://www.emag.ro/placa-video-asus-phoenix-geforcer-1660-6gb-gddr5-192-bit-ph-gtx1660-6g/pd/D0W9G5BBM/
1699,"Placa video Gigabyte AORUS Radeon™ RX 580 Gaming, 8GB GDDR5 , 256-bit",https://www.emag.ro/placa-video-gigabyte-aorus-radeontm-rx-580-gaming-8gb-gddr5-256-bit-rx580gaming-8gd/pd/DFYGB8BBM/
6999,"Placa video Gigabyte AORUS Radeon™ RX 6700 XT ELITE, 12GB GDDR6, 192-bit",https://www.emag.ro/placa-video-gigabyte-aorus-radeontm-rx-6700-xt-elite-12gb-gddr6-192-bit-gv-r67xtaorus-e-12gd/pd/DM54QTMBM/
10299,"Placa video Gigabyte AORUS GeForce® RTX™ 3080 Ti XTREME WATERFORCE, 12GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-gigabyte-aorus-geforcer-rtxtm-3080-ti-xtreme-waterforce-12gb-gddr6x-384-bit-gv-n308taorusx-w-12gd/pd/DRF39XMBM/
795,"Placa video Gigabyte GeForce GT 1030, 2GB, DDR4 64bit",https://www.emag.ro/placa-video-gigabyte-geforce-gt-1030-2gb-ddr4-64bit-gv-n1030d4-2gl/pd/DLGC5VBBM/
4649,"Placa video KFA2 GeForce RTX™ 3060 (1-Click OC), 12GB GDDR6, 192-bit",https://www.emag.ro/placa-video-kfa2-geforce-rtxtm-3060-1-click-oc-12gb-gddr6-192-bit-36nol7md1vok/pd/DG7XQKMBM/
15999,"Placa video Gainward GeForce® RTX™ 3090 Phantom, 24GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-gainward-geforcer-rtxtm-3090-phantom-24gb-gddr6x-384-bit-471056224-2058/pd/DPPNJ7MBM/
13199,"Placa video ZOTAC GAMING GeForce® RTX™ 3080 Ti AMP Extreme Holo, 12GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-zotac-gaming-geforcer-rtxtm-3080-ti-amp-extreme-holo-12gb-gddr6x-384-bit-zt-a30810b-10p/pd/D8FHCPMBM/
11999,"Placa video MSI GeForce® RTX™ 3080 GAMING Z TRIO LHR, 10GB GDDR6X, 320-bit",https://www.emag.ro/placa-video-msi-geforcer-rtxtm-3080-gaming-z-trio-lhr-10gb-gddr6x-320-bit-rtx-3080-gaming-z-trio-10g-lhr/pd/DPN6XHMBM/
353,"Placa video Gigabyte Geforce GT 710, 2GB, GDDR5, 64-Bit, LP",https://www.emag.ro/placa-video-gigabyte-geforce-gt-710-2gb-gddr5-64-bit-lp-gv-n710d5-2gl/pd/DL98JHBBM/
2901,"Placa video MSI GeForce GTX 1650 VENTUS XS OC, 4GB GDDR5, 128-bit",https://www.emag.ro/placa-video-msi-geforce-gtx-1650-ventus-xs-oc-4gb-gddr5-128-bit-gtx-1650-ventus-xs-4g-oc/pd/DJBKJ1BBM/
5684,"Placa video ZOTAC GAMING GeForce® RTX™ 3060 Ti AMP White Edition LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-zotac-gaming-geforcer-rtxtm-3060-ti-amp-white-edition-lhr-8gb-gddr6-256-bit-zt-a30610f-10plhr/pd/DGFHCPMBM/
4499,"Placa video Palit GeForce® RTX™ 3060 Dual, 12GB GDDR6, 192-bit",https://www.emag.ro/placa-video-palit-geforcer-rtxtm-3060-dual-12gb-gddr6-192-bit-ne63060019k9-190ad/pd/DR48DTMBM/
3889,"Placa video Gigabyte GeForce RTX™ 2060 OC, 6GB, 192-bit",https://www.emag.ro/placa-video-gigabyte-geforce-rtxtm-2060-oc-6gb-192-bit-gv-n2060oc-6gd/pd/DB1BBLBBM/
1399,"Placa video XFX Radeon RX 5500 XT THICC II Pro, 8GB GDDR6, 128-bit",https://www.emag.ro/placa-video-xfx-radeon-rx-5500-xt-thicc-ii-pro-8gb-gddr6-128-bit-rx-55xt8dfd6/pd/D8HRDBMBM/
399,"Placa video Gigabyte GeForce GT 1030 Low Profile, 2GB GDDR5, 64-bit",https://www.emag.ro/placa-video-gigabyte-geforce-gt-1030-low-profile-2gb-gddr5-64-bit-n1030d5-2gl/pd/DJYGB8BBM/
279,"Placa video Gigabyte GeForce GT 710, 2GB GDDR5, 64-bit",https://www.emag.ro/placa-video-gigabyte-geforce-gt-710-2gb-gddr5-64-bit-n710d5sl-2gl/pd/D23GB8BBM/
622,"Gigabyte GeForce GT 730, 2GB DDR3 (64 Bit), HDMI, DVI, D-Sub",https://www.emag.ro/gigabyte-geforce-gt-730-2gb-ddr3-64-bit-hdmi-dvi-d-sub-gv-n730d3-2gi/pd/DY97K2BBM/
15999,"Placa video Gigabyte AORUS GeForce® RTX™ 3090 XTREME WATERFORCE WB, 24GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-gigabyte-aorus-geforcer-rtxtm-3090-xtreme-waterforce-wb-24gb-gddr6x-384-bit-gv-n3090aorusx-wb-24gd/pd/DL43BTMBM/
8999,"Placa video Gigabyte GeForce® RTX™ 3070 Ti VISION OC, 8GB GDDR6X, 256-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3070-ti-vision-oc-8gb-gddr6x-256-bit-gv-n307tvision-oc-8gd/pd/DLXBQ0MBM/
1149,"Placa video ASUS ROG STRIX GeForce GTX 1650 GAMING O4G, 4GB, GDDR5, 128-bit",https://www.emag.ro/placa-video-asus-rog-strix-geforce-gtx-1650-gaming-o4g-4gb-gddr5-128-bit-rog-strix-gtx1650-o4g-gaming/pd/DBKG81BBM/
319,"Placa video MSI GeForce® GT 710 2GD3H H2D, 2GB DDR3, 64-bit",https://www.emag.ro/placa-video-msi-geforcer-2gb-ddr3-64-bit-gt-710-2gd3h-h2d/pd/DTP6XSBBM/
4599,"Placa video Gigabyte GeForce® RTX™ 3060 Ti VISION OC, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3060-ti-vision-oc-8gb-gddr6-256-bit-gv-n306tvision-oc-8gd/pd/DP5WRDMBM/
12248,"Placa video Gainward GeForce® RTX™ 3080 Ti Phoenix, 12GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-gainward-geforcer-rtxtm-3080-ti-phoenix-12gb-gddr6x-384-bit-471056224-2379/pd/D69270MBM/
10338,"Placa video MSI Radeon™ RX 6800 XT GAMING X TRIO, 16GB GDDR6, 256-bit",https://www.emag.ro/placa-video-msi-radeontm-rx-6800-xt-gaming-x-trio-16gb-gddr6-256-bit-rx-6800-xt-gaming-x-trio-16g/pd/D1GQ2DMBM/
2499,"Placa video XFX Radeon RX 5700 XT THICC II, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-xfx-radeon-rx-5700-xt-thicc-ii-8gb-gddr6-256-bit-rx-57xt8dfd6/pd/DC3R85BBM/
1299,"Placa video SAPPHIRE AMD Radeon RX 570 PULSE ITX, 4GB GDDR5, 256bit",https://www.emag.ro/placa-video-sapphire-amd-radeon-rx-570-pulse-itx-4gb-gddr5-256bit-11266-34-20g/pd/DLMQR9BBM/
3598,"Placa video INNO3D GeForce RTX 2060 Twin X2, 6GB GDDR6, 192-bit",https://www.emag.ro/placa-video-inno3d-geforce-rtx-2060-twin-x2-6gb-gddr6-192-bit-n20602-06d6-1710va23/pd/D5CD2LBBM/
1549,"Placa video ASUS GeForce® GTX 1660 Dual EVO, 6GB GDDR5, 192-bit",https://www.emag.ro/placa-video-asus-geforcer-gtx-1660-dual-evo-6gb-gddr5-192-bit-dual-gtx1660-o6g-evo/pd/DSWQZGBBM/
449,"Placa video MSI GeForce GT 1030 AERO ITX 2G OC, 2GB GDDR5, 64-bit",https://www.emag.ro/placa-video-msi-geforce-gt-1030-aero-itx-2g-oc-2gb-gddr5-64-bit-gt1030aeroitx2goc/pd/D62GB8BBM/
419,"Placa video Gainward GeForce® GT 1030, 2GB GDDR5, 64-bit",https://www.emag.ro/placa-video-gainward-geforcer-gt-1030-2gb-gddr5-64-bit-426018336-3965/pd/DZ7Q1YMBM/
1699,"Placa video Gigabyte GeForce® GTX 1650 D6 OC (rev. 2.0), 4GB GDDR6, 128-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-gtx-1650-d6-oc-rev-2-0-4gb-gddr6-128-bit-gv-n1656oc-4gd-2-0/pd/D22WVDMBM/
295,"Placa Video Elsa GT 710, 2 GB DDR3, 64 Bit",https://www.emag.ro/placa-video-elsa-gt-710-2-gb-ddr3-64-bit-mv3d-gt710elsa/pd/DF3NMHMBM/
15999,"Placa video Gigabyte AORUS GeForce® RTX™ 3090 XTREME WATERFORCE, 24GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-gigabyte-aorus-geforcer-rtxtm-3090-xtreme-waterforce-24gb-gddr6x-384-bit-gv-n3090aorusx-w-24gd/pd/D448DTMBM/
1699,"Placa video Gigabyte GeForce® GTX 1650 D6 OC (rev. 2.0), 4GB GDDR6, 128-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-gtx-1650-d6-oc-rev-2-0-4gb-gddr6-128-bit-gv-n1656oc-4gd-2-0/pd/D22WVDMBM/
1249,"Placa video Gigabyte GeForce® GTX 1650 D6 Low Profile, 4GB GDDR6, 128-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-gtx-1650-d6-low-profile-4gb-gddr6-128-bit-gv-n1656d6-4gl/pd/DFHWKPMBM/
9899,"Placa video Gigabyte GeForce® RTX™ 3080 Ti EAGLE, 12GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3080-ti-eagle-12gb-gddr6x-384-bit-gv-n308teagle-12gd/pd/DNLP70MBM/
1649,"Placa video XFX Radeon™ RX 5600 XT THICC III Pro, 6GB GDDR6, 192 bit",https://www.emag.ro/placa-video-xfx-radeontm-rx-5600-xt-thicc-iii-pro-6gb-gddr6-192-bit-rx-56xt6tf48/pd/DMSYZ3MBM/
8798,"Placa video PowerColor Radeon™ RX 6900 XT Red Devil, 16GB GDDR6, 256-bit",https://www.emag.ro/placa-video-powercolor-radeontm-rx-6900-xt-red-devil-16gb-gddr6-256-bit-axrx-6900xt-16gbd6-3dhe-oc/pd/DRHYNDMBM/
10609,"Placa video Gigabyte Radeon™ RX 6900 XT GAMING OC, 16GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-radeontm-rx-6900-xt-gaming-oc-16gb-gddr6-256-bit-gv-r69xtgaming-oc-16gd/pd/D8Q91DMBM/
2152,"Placa video PNY NVIDIA Quadro P1000V2, 4GB, GDDR5, 128 bit, mDP, DisplayPort",https://www.emag.ro/placa-video-pny-nvidia-quadro-p1000v2-4gb-gddr5-128-bit-mdp-displayport-pny-vcqp1000v2-pb/pd/D9L0VYMBM/
5999,"Placa video MSI Radeon™ RX 6700 XT MECH 2X, 12GB GDDR6, 192-bit",https://www.emag.ro/placa-video-msi-radeontm-rx-6700-xt-mech-2x-12gb-gddr6-192-bit-rx-6700-xt-mech-2x-12g/pd/DR4BPKMBM/
1499,"Placa video MSI GeForce® GTX 1650 D6 VENTUS XS OCV2, 4GB GDDR6, 128-bit",https://www.emag.ro/placa-video-msi-geforcer-4gb-gddr6-128-bit-gtx-1650-d6-ventus-xs-ocv2/pd/D36RFKMBM/
5999,"Placa video ASUS Dual GeForce® RTX™ 3060 Ti OC, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-asus-dual-geforcer-rtxtm-3060-ti-oc-8gb-gddr6-256-bit-dual-rtx3060ti-o8g/pd/DTM6Z7MBM/
1699,"Placa video Gigabyte GeForce® GTX 1650 D6 OC (rev. 2.0), 4GB GDDR6, 128-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-gtx-1650-d6-oc-rev-2-0-4gb-gddr6-128-bit-gv-n1656oc-4gd-2-0/pd/D22WVDMBM/
272,Placa video Biostar nVidia GT610 2Gb 64bit,https://www.emag.ro/placa-video-biostar-nvidia-gt610-2gb-64bit-vn6103thx6-tbarl-bs2/pd/D81KHNMBM/
459,"Placa video MSI GeForce® GT 730 v2, 2GB DDR3, 128-bit",https://www.emag.ro/placa-video-msi-geforcer-gt-730-v2-2gb-ddr3-128-bit-n730-2gd3v2/pd/D669HYBBM/
361,"Placa video GIGABYTE GeForce® GT 710, 2GB DDR3, 64-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-gt-710-2gb-ddr3-64-bit-n710d3-2gl/pd/DZ1003BBM/
3299,"Placa video Gigabyte GeForce® GTX 1660 SUPER™ D6, 6GB GDDR6, 192-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-gtx-1660-supertm-d6-6gb-gddr6-192-bit-gv-n166sd6-6gd/pd/D4YMJKMBM/
8999,"Placa video Gigabyte GeForce® RTX™ 3070 EAGLE, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3070-eagle-8gb-gddr6-256-bit-gv-n3070eagle-8gd/pd/D4PNJ7MBM/
595,"Placa video MSI GeForce GT 1030 AERO ITX 2GD4 OC, 2GB DDR4, 64-bit",https://www.emag.ro/placa-video-msi-geforce-gt-1030-aero-itx-2gd4-oc-2gb-ddr4-64-bit-gt1030aeritx2gd4oc/pd/D42GB8BBM/
5117,Placa video HP FirePro W7100 8GB GDDR5 PCIe (J3G93AA),https://www.emag.ro/placa-video-hp-firepro-w7100-8gb-gddr5-pcie-j3g93aa/pd/DWV1HVBBM/
999,"Placa video Sapphire Radeon RX 550 Pulse, 4GB GDDR5, 128-bit",https://www.emag.ro/placa-video-sapphire-radeon-rx-550-pulse-4gb-gddr5-128-bit-11268-01-20g/pd/D0MQKDBBM/
595,"Placa video MSI GeForce GT 1030 AERO ITX 2GD4 OC, 2GB DDR4, 64-bit",https://www.emag.ro/placa-video-msi-geforce-gt-1030-aero-itx-2gd4-oc-2gb-ddr4-64-bit-gt1030aeritx2gd4oc/pd/D42GB8BBM/
2549,"Placa video XFX Radeon RX 5700 XT THICC III Ultra, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-xfx-radeon-rx-5700-xt-thicc-iii-ultra-8gb-gddr6-256-bit-rx-57xt8tbd8/pd/DGHRDBMBM/
9999,"Placa video Gigabyte GeForce® RTX™ 3080 XTREME WATERFORCE WB 2.0 LHR, 10GB GDDR6X, 320-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3080-xtreme-waterforce-wb-2-0-lhr-10gb-gddr6x-320-bit-gv-n3080aorusx-wb-10gd-2-0/pd/D6RBRXMBM/
7999,"Placa video MSI GeForce® RTX™ 3070 SUPRIM LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-msi-geforcer-rtxtm-3070-suprim-lhr-8gb-gddr6-256-bit-rtx-3070-suprim-x-8g-lhr/pd/D5X1HHMBM/
595,"Placa video MSI GeForce GT 1030 AERO ITX 2GD4 OC, 2GB DDR4, 64-bit",https://www.emag.ro/placa-video-msi-geforce-gt-1030-aero-itx-2gd4-oc-2gb-ddr4-64-bit-gt1030aeritx2gd4oc/pd/D42GB8BBM/
11299,"Placa video Sapphire Radeon™ RX 6900 XT TOXIC Limited Edition Gaming, 16GB GDDR6, 256-bit",https://www.emag.ro/placa-video-sapphire-radeontm-rx-6900-xt-toxic-limited-edition-gaming-16gb-gddr6-256-bit-11308-06-20g/pd/D1XG2HMBM/
679,"Placa video MSI Radeon™ RX 550 AERO ITX OC, 2GB GDDR5, 128-bit",https://www.emag.ro/placa-video-msi-radeontm-rx-550-aero-itx-oc-2gb-gddr5-128-bit-rx550aeroitx2goc/pd/DP7GB8BBM/
2099,"Placa video ZOTAC GAMING GeForce GTX 1650 OC, 4GB GDDR6, 128-bit",https://www.emag.ro/placa-video-zotac-gaming-geforce-gtx-1650-oc-4gb-gddr6-128-bit-zt-t16520f-10l/pd/DYB1ZKMBM/
549,"Placa video MSI GeForce GT 730, 4 GB DDR3, 128-bit",https://www.emag.ro/placa-video-msi-geforce-gt-730-4-gb-ddr3-128-bit-n730-4gd3v2/pd/D1V9HYBBM/
1699,"Placa video Gigabyte GeForce® GTX 1650 D6 OC (rev. 2.0), 4GB GDDR6, 128-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-gtx-1650-d6-oc-rev-2-0-4gb-gddr6-128-bit-gv-n1656oc-4gd-2-0/pd/D22WVDMBM/
3999,"Placa video AsRock Radeon™ RX 6600 XT Challenger D OC, 8GB GDDR6, 128-bit",https://www.emag.ro/placa-video-asrock-radeontm-rx-6600-xt-challenger-d-oc-8gb-gddr6-128-bit-rx6600xt-cld-8go/pd/D3PPMPMBM/
13999,"Placa video Gigabyte GeForce® RTX™ 3080 Ti GAMING OC, 12GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3080-ti-gaming-oc-12gb-gddr6x-384-bit-gv-n308tgaming-oc-12gd/pd/D0LP70MBM/
1699,"Placa video Gigabyte GeForce® GTX 1650 D6 OC (rev. 2.0), 4GB GDDR6, 128-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-gtx-1650-d6-oc-rev-2-0-4gb-gddr6-128-bit-gv-n1656oc-4gd-2-0/pd/D22WVDMBM/
2399,"Placa video XFX Radeon RX 580 GTS XXX, 8GB, 256-bit",https://www.emag.ro/placa-video-xfx-radeon-rx-580-gts-xxx-8gb-256-bit-rx-580p8dfd6/pd/D67GTDBBM/
1499,"Placa video ASUS TUF Gaming X3 GeForce® GTX 1660, 6GB GDDR5, 192-bit",https://www.emag.ro/placa-video-asus-tuf-gaming-x3-geforcer-gtx-1660-6gb-gddr5-192-bit-tuf3-gtx1660-a6g-gaming/pd/DHDN27MBM/
1699,"Placa video Gigabyte GeForce® GTX 1650 D6 OC (rev. 2.0), 4GB GDDR6, 128-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-gtx-1650-d6-oc-rev-2-0-4gb-gddr6-128-bit-gv-n1656oc-4gd-2-0/pd/D22WVDMBM/
549,"Placa video MSI GeForce GT 730, 4 GB DDR3, 128-bit",https://www.emag.ro/placa-video-msi-geforce-gt-730-4-gb-ddr3-128-bit-n730-4gd3v2/pd/D1V9HYBBM/
5499,"Placa video XFX Radeon™ RX 6700 XT SPEEDSTER QICK 319 Black, 12GB GDDR6, 192-bit",https://www.emag.ro/placa-video-xfx-radeontm-rx-6700-xt-speedster-qick-319-black-12gb-gddr6-192-bit-rx-67xtypbdp/pd/D1FS70MBM/
3499,"Placa video Gigabyte Radeon™ RX 5600 XT GAMING OC 6G 2.0, 6GB GDDR6, 192-bit",https://www.emag.ro/placa-video-gigabyte-radeontm-rx-5600-xt-gaming-oc-6g-2-0-6gb-gddr6-192-bit-gv-r56xtgaming-oc-6gd-2-0/pd/D6MHS0MBM/
2198,"Placa video GIGABYTE GeForce GTX 1650 Low Profile OC, 4GB GDDR5, 128-bit",https://www.emag.ro/placa-video-gigabyte-geforce-gtx-1650-low-profile-oc-4gb-gddr5-128-bit-gv-n1650oc-4gl/pd/DQFJ5WBBM/
549,"Placa video MSI GeForce GT 730, 4 GB DDR3, 128-bit",https://www.emag.ro/placa-video-msi-geforce-gt-730-4-gb-ddr3-128-bit-n730-4gd3v2/pd/D1V9HYBBM/
1349,"Placa Video Biostar AMD Radeon RX 560 GDDR5 4GB/128bit, PCIE 3.0x16, 1xDVI, 1xHDMI, 1XDP, Dual Cooling Fan, Retail",https://www.emag.ro/placa-video-biostar-amd-radeon-rx-560-gddr5-4gb-128bit-pcie-3-0x16-1xdvi-1xhdmi-1xdp-dual-cooling-fan-retail-va5615rf41/pd/DR8MVKMBM/
4999,"Placa video Gigabyte GeForce® RTX™ 3060 Ti GAMING OC PRO 3.0 LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3060-ti-gaming-oc-pro-3-0-lhr-8gb-gddr6-256-bit-gv-n306tgamingoc-pro-8gd-3-0/pd/D6M4NHMBM/
25926,Placa video PNY nVidia Quadro RTX 6000 24GB GDDR6 384bit,https://www.emag.ro/placa-video-pny-nvidia-quadro-rtx-6000-24gb-gddr6-384bit-vcqrtx6000-pb/pd/D4NGL5BBM/
385,"Placa video MSI GeForce® GT 730 K, 2GB DDR3, 64-bit",https://www.emag.ro/placa-video-msi-geforcer-gt-730-k-2gb-ddr3-64-bit-n730k-2gd3h-lp/pd/DM9NX2BBM/
5499,"Placa video ASUS Dual GeForce® RTX™ 3060 Ti OC V2 LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-asus-dual-geforcer-rtxtm-3060-ti-oc-v2-lhr-8gb-gddr6-256-bit-dual-rtx3060ti-o8g-v2/pd/D0SFKXMBM/
7599,"Placa video ASUS ROG Strix GeForce® RTX™ 3080 OC V2, 10GB GDDR6X, 320-bit",https://www.emag.ro/placa-video-asus-rog-strix-geforcer-rtxtm-3080-oc-v2-10gb-gddr6x-320-bit-rog-strix-rtx3080-o10g-v2-gaming/pd/D93GFHMBM/
1299,"Placa video MSI GeForce® GTX 1650 D6 VENTUS XS V1, 4GB GDDR6, 128-bit",https://www.emag.ro/placa-video-msi-geforcer-4gb-gddr6-128-bit-gtx-1650-d6-ventus-xs-v1/pd/D4B87PMBM/
2999,"Placa video Gigabyte Radeon™ RX 6600 EAGLE, 8GB GDDR6, 128-bit",https://www.emag.ro/placa-video-gigabyte-radeontm-rx-6600-eagle-8gb-gddr6-128-bit-gv-r66eagle-8gd/pd/DV50PXMBM/
6099,"Placa video Gigabyte Radeon™ RX 6900 XT, 16GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-radeontm-rx-6900-xt-16gb-gddr6-256-bit-gv-r69xt-16gc-b/pd/DNQBHDMBM/
3999,"Placa video AsRock Radeon™ RX 6600 XT Challenger ITX, 8GB GDDR6, 128-bit",https://www.emag.ro/placa-video-asrock-radeontm-rx-6600-xt-challenger-itx-8gb-gddr6-128-bit-rx6600xt-cli-8g/pd/DGT9MPMBM/
6999,"Placa video Gigabyte GeForce® RTX™ 3070 VISION OC 2.0 LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3070-vision-oc-2-0-lhr-8gb-gddr6-256-bit-gv-n3070vision-oc-8gd-2-0/pd/D142CPMBM/
1349,"Placa Video Biostar AMD Radeon RX 560 GDDR5 4GB/128bit, PCIE 3.0x16, 1xDVI, 1xHDMI, 1XDP, Dual Cooling Fan, Retail",https://www.emag.ro/placa-video-biostar-amd-radeon-rx-560-gddr5-4gb-128bit-pcie-3-0x16-1xdvi-1xhdmi-1xdp-dual-cooling-fan-retail-va5615rf41/pd/DR8MVKMBM/
4999,"Placa video Gigabyte GeForce® RTX™ 3060 Ti GAMING OC PRO 3.0 LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3060-ti-gaming-oc-pro-3-0-lhr-8gb-gddr6-256-bit-gv-n306tgamingoc-pro-8gd-3-0/pd/D6M4NHMBM/
475,"Placa video Radeon R7 350 2GB GDDR5 128-Bit, format ATX Dual, high profile",https://www.emag.ro/placa-video-radeon-r7-350-2gb-gddr5-128-bit-format-atx-dual-high-profile-amd-r7350-graphic/pd/DPTR1XMBM/
6145,"Placa video MSI GeForce® RTX™ 3060 Ti GAMING Z TRIO 8G LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-msi-geforcer-rtxtm-3060-ti-gaming-z-trio-8g-lhr-8gb-gddr6-256-bit-rtx-3060-ti-gaming-z-trio-8g-lhr/pd/D8BQHHMBM/
595,"Placa video MSI GeForce GT 1030 AERO ITX 2GD4 OC, 2GB DDR4, 64-bit",https://www.emag.ro/placa-video-msi-geforce-gt-1030-aero-itx-2gd4-oc-2gb-ddr4-64-bit-gt1030aeritx2gd4oc/pd/D42GB8BBM/
549,"Placa video MSI GeForce GT 730, 4 GB DDR3, 128-bit",https://www.emag.ro/placa-video-msi-geforce-gt-730-4-gb-ddr3-128-bit-n730-4gd3v2/pd/D1V9HYBBM/
1349,"Placa Video Biostar AMD Radeon RX 560 GDDR5 4GB/128bit, PCIE 3.0x16, 1xDVI, 1xHDMI, 1XDP, Dual Cooling Fan, Retail",https://www.emag.ro/placa-video-biostar-amd-radeon-rx-560-gddr5-4gb-128bit-pcie-3-0x16-1xdvi-1xhdmi-1xdp-dual-cooling-fan-retail-va5615rf41/pd/DR8MVKMBM/
11989,"Placa video MSI GeForce® RTX™ 3080 Ti SUPRIM X, 12GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-msi-geforcer-rtxtm-3080-ti-suprim-x-12gb-gddr6x-384-bit-rtx-3080-ti-suprim-x/pd/DSN020MBM/
2451,"Placa video PNY nVIDIA Quadro P1000, 4GB GDDR5, 128 bit",https://www.emag.ro/placa-video-pny-nvidia-quadro-p1000-4gb-gddr5-128-bit-vcqp1000-pb/pd/DGRRGNBBM/
